,label,en_tweet,hebrew_tweet,bt_tweet
2246,love,I've got flower buckets for you. I'm sorry. I'm sorry.,"יש לי דליי פרחים בשבילך, אני מצטער, אני מצטער.",Aku punya ember bunga untukmu.
2247,love,"[USERNAME] That romantic cowo is just the man I thought he was, and that means he's not very fond of me, with all his attention:)","הקאוו הרומנטי הזה הוא בדיוק האדם שחשבתי שהוא, וזה אומר שהוא לא מחבב אותי במיוחד, עם כל תשומת הלב שלו:","Font color = ""# DF01D7"" (USERNAME) That romantic combo is just the man I thought he, and that means he's not very loved of me, with all his attention:)"
2248,fear,"It used to get depressed because people who were closest to me used to be bullied, bullied, broken homes, and inferiors and overextended sexual desires but couldn't get away with fear of sin.","פעם זה היה נעשה מדוכא כי אנשים שהיו קרובים אליי נהגו להציק להם, להציק להם, לבתים שבורים, לנחותים ולרצונות מיניים מוגזמים, אבל לא הצליחו להתחמק מפחד מפני חטא.","Itu digunakan untuk mendapatkan depresi karena orang-orang yang paling dekat dengan saya digunakan untuk diganggu, diganggu, rusak rumah, dan inferior dan hasrat seksual berlebihan tapi tidak bisa lolos dengan takut dosa."
2249,sadness,We're now all employees in the Interconnection Ministry are grieving over the tragedy that hit our home.,עכשיו כולנו עובדים במשרד הקשר מתאבלים על הטרגדיה שפגעה בבית שלנו.,Kita sekarang semua karyawan di Kementerian Interkoneksi berduka atas tragedi yang menimpa rumah kita.
2250,love,"When a couple is sick, fussy, or bad mood... tell them she's more concerned. Even if it's in that condition she's more likely to turn on & mummet...insurmounted. Because in those circumstances she really needs love, & attention.","כשזוג חולה, בררן או במצב רוח רע... תגיד להם שהיא יותר מודאגת.","Ketika pasangan sedang sakit, rewel, atau mood buruk... memberitahu mereka dia lebih peduli. karena dalam keadaan itu dia benar-benar membutuhkan cinta, & perhatian."
2251,fear,It's the first time anyone's been talking about the debate... it's the same thing.,זו הפעם הראשונה שמישהו מדבר על העימות... זה אותו הדבר.,Ini pertama kalinya orang membicarakan debat ini... itu hal yang sama.
2252,fear,"[askMF] If you're sorry about your presentation, who doesn't like to talk in public, like awkward and afraid of being wrong?","אם אתה מצטער על המצגת שלך, מי לא אוהב לדבר בפומבי, כמו מביך ומפחד לטעות?","Jika Anda menyesal tentang presentasi Anda, yang tidak suka berbicara di depan umum, seperti canggung dan takut salah?"
2253,fear,"[USERNAME] [USERNAME] Yes, if there is solid evidence of attempted devising or overthrowing the legitimate government, then anyone can be processed by law...","כן, אם יש ראיות מוצקות לניסיון להכריע או להפיל את הממשלה החוקית, אז כל אחד יכול להיות מעובד על ידי החוק...","Font color = ""# DF01D7"" (USERAME) Ya, jika ada bukti kuat dari upaya merancang atau menggulingkan pemerintahan yang sah, maka siapa pun dapat diproses oleh hukum..."
2254,love,"Honey, you're the only one who can make you breathe, because you're oxygen, baby.","מותק, את היחידה שיכולה לגרום לך לנשום, כי את חמצן, מותק.","Sayang, kau satu-satunya yang dapat membuat Anda bernapas, karena Anda oksigen, bayi."
2255,sadness,"[USERNAME] I die, because the next time she talks to me, she gets scared everywhere.","אני מת, כי בפעם הבאה שהיא מדברת איתי, היא נבהלת בכל מקום.","[BERNAMA] Aku mati, karena waktu berikutnya dia berbicara kepada saya, dia takut di mana-mana."
2256,love,It's romantic for aing when doing what needs to be done for a relationship and there's a time when couples really need it.,זה רומנטי לאיינג כשעושים מה שצריך לעשות בשביל מערכת יחסים ויש זמן שבו זוגות באמת צריכים את זה.,Ini romantis untuk aing ketika melakukan apa yang perlu dilakukan untuk hubungan dan ada waktu ketika pasangan benar-benar membutuhkannya.
2257,sadness,"So if two people are both ready to have a serious relationship, each one is disappointed by the other and they decide to try to be together, but each one still hasn't forgotten the other...","אז אם שני אנשים מוכנים לנהל מערכת יחסים רצינית, כל אחד מאוכזב מהשני והם מחליטים לנסות להיות ביחד, אבל כל אחד מהם עדיין לא שכח את השני...","Jadi jika dua orang siap untuk memiliki hubungan yang serius, masing-masing kecewa oleh yang lain dan mereka memutuskan untuk mencoba untuk bersama-sama, tapi masing-masing masih belum melupakan yang lain ..."
2258,happy,"Thank God for all the blessings you've bestowed on me in my life, the real love of you has always been with me every step of the way.","תודה לאל על כל הברכות שהענקת לי בחיי, האהבה האמיתית שלך תמיד הייתה איתי לאורך כל הדרך.","Terima kasih Tuhan atas semua berkat yang telah kau karuniakan padaku dalam hidupku, cinta sejatimu selalu bersamaku setiap langkah dari jalan."
2259,happy,"[USERNAME] We've used our feelings so much. cmn bnrn caesar sm connor ok, Dis darren its not bad.","השתמשנו ברגשות שלנו כל כך הרבה... טוב, דיס דרן, זה לא רע.","Kami telah menggunakan perasaan kami begitu banyak. cmn caesar sm connor ok, Dis darren yang tidak buruk."
2260,love,I've fallen sick of the disease that made me fall in love with you.,נמאס לי מהמחלה שגרמה לי להתאהב בך.,Aku sudah muak dengan penyakit yang membuatku jatuh cinta padamu.
2261,fear,"You're really scared of seeing taehyung become a psychopath. KK was drugged so he wouldn't run away because he likes KK, but KK already has a boyfriend.","אתה ממש מפחד לראות את טאהיונג הופך לפסיכופת, קיי-קיי סומם כדי שהוא לא יברח כי הוא אוהב את קיי-קיי, אבל לקי-קיי כבר יש חבר.","Kau benar-benar takut melihat taehyung menjadi psikopat KK dibius jadi dia tidak akan lari karena dia menyukai KK, tapi KK sudah punya pacar."
2262,love,"Ig talk to Kiya: kak, say a prayer yes deck, so I can blabla.","י.ג. לדבר עם Kiya: קאק, לומר תפילה כן סיפון, אז אני יכול blabla.","Ig berbicara dengan Kiya: kak, mengucapkan doa ya dek, jadi aku bisa blabla."
2263,anger,"The beginning of the movie was just four quiet people... 25 minutes away... and once it got into a bunch of loud-ass ayers, it didn't help.","תחילת הסרט הייתה רק ארבעה אנשים שקטים... במרחק 25 דקות... וברגע שזה נכנס לחבורה של איירס רועשים, זה לא עזר.","Awal film itu hanya empat orang yang tenang ... 25 menit jauhnya ... dan sekali masuk ke sekelompok ayers keras-ass, itu tidak membantu."
2264,sadness,"It's good to go to high altitudes in Jakarta... to see clearly how polluted this city is... @ Jakarta, Indonesia [URL]","זה טוב ללכת לגבהים גבוהים בג'קרטה... כדי לראות בבירור כמה מזוהם העיר הזאת... @ Jakarta, אינדונזיה [URL]","Adalah baik untuk pergi ke ketinggian tinggi di Jakarta ... untuk melihat dengan jelas bagaimana kota ini tercemar ... @ Jakarta, Indonesia [URL]"
2265,sadness,#VIWIHOTDealsForMiddleEast,# VIWIHOTDEALS ForMiddleEast,#VIWIHOTDealsForMiddleEast
2266,sadness,"(c.) The highway was very sad, because of the events of his life. He sought to end his life, and looked at Aurora's little baby in the sleep, and smiled, and couldn't see her beautiful little angel.","(ג) הכביש המהיר היה עצוב מאוד, בגלל האירועים של חייו. הוא ביקש לשים קץ לחייו, והביט בתינוק הקטן של אורורה בשנתו, וחייך, ולא יכל לראות את המלאך הקטן והיפה שלה.","(c.) Jalan raya sangat menyedihkan, karena peristiwa hidupnya. dan melihat bayi kecil Aurora dalam tidur, dan tersenyum, dan tidak bisa melihat malaikat kecilnya yang indah."
2267,anger,After looking at these recent profiles I've only been filled with tweets and endless insomnia complaints.,"אחרי שהסתכלתי על הפרופילים האחרונים האלה, הייתי מלא רק בטוויטרים ותלונות על נדודי שינה אינסופיים.",Setelah melihat profil-profil baru-baru ini Aku hanya diisi dengan tweet dan keluhan insomnia tak berujung.
2268,anger,"Yeah, I know, it's not our group that's big, but each other's girl, and it's still something like that, you know, she's obviously a public figure, and she's really good at video stuff.","כן, אני יודע, זה לא הקבוצה שלנו כי הוא גדול, אבל הילדה של זה, וזה עדיין משהו כזה, אתה יודע, היא ללא ספק דמות ציבורית, והיא ממש טובה בדברים וידאו.","Ya, aku tahu, itu bukan kelompok kami yang besar, tapi gadis satu sama lain, dan itu masih sesuatu seperti itu, Anda tahu, dia jelas tokoh publik, dan dia benar-benar baik pada hal-hal video."
2269,fear,I've lost my appetite. What should I do tomorrow. God is afraid that I won't be able to continue?,"איבדתי את התיאבון שלי, מה עליי לעשות מחר, אלוהים חושש שלא אוכל להמשיך?",Aku sudah kehilangan nafsu makanku apa yang harus kulakukan besok Tuhan takut bahwa aku tidak akan bisa melanjutkan?
2270,love,"Love you makes me know a new language, loves you, makes me be able to put together a new word, yes it's not as beautiful as the poem of Mr. Sabardi, but enough to give you meaning.","אהבה אתה גורם לי לדעת שפה חדשה, אוהב אותך, גורם לי להיות מסוגל להרכיב מילה חדשה, כן זה לא יפה כמו השיר של מר Sabardi, אבל מספיק כדי לתת לך משמעות.","Cinta Anda membuat saya tahu bahasa baru, mencintai Anda, membuat saya dapat menyusun kata baru, ya itu tidak seindah puisi Mr Sakridi, tapi cukup untuk memberikan makna."
2271,love,"Aq love ka dijehahahahahahahahahahahahahahahahahahahahaha, goodnayt of mimimingg who has just completed the appprove of 6000+ row of county proposals","Aq love ka dijahahahahahahahahahahahahahahahaha, goodneat of Mimimingg מי בדיוק השלים את האפליקציה של 6000 ועוד שורה של הצעות מחוז","Aq love ka dijehahahahahahahahahahahahahahahaha, goodnayt of mimimingg who has just finished the appprove of 6000+ row of county proposals"
2272,anger,Yes if only by apologizing why are there police and prosecutors?,כן אם רק על ידי התנצלות למה יש משטרה ותובעים?,Ya jika hanya dengan meminta maaf mengapa ada polisi dan jaksa?
2273,love,"The love that will say for a moment, I love you because I need you, but the true meaning will say, I need you because I love you.","האהבה שתגיד לרגע, אני אוהב אותך כי אני צריך אותך, אבל המשמעות האמיתית תגיד, אני צריך אותך כי אני אוהב אותך.","Cinta yang akan mengatakan sejenak, aku mencintaimu karena aku membutuhkanmu, tapi arti sebenarnya akan mengatakan, aku membutuhkanmu karena aku mencintaimu."
2274,anger,"So there's this guy I know, I don't know how to connect, but on the other hand there's this guy who's acting so close to me who knows him, but if I don't welcone j ilkfil just like that","אז יש את הבחור הזה שאני מכיר, אני לא יודע איך להתחבר, אבל מצד שני יש את הבחור הזה שמתנהג כל כך קרוב אליי מי מכיר אותו, אבל אם אני לא welcone j ilkfil פשוט ככה","Jadi ada orang yang saya tahu, saya tidak tahu bagaimana untuk menghubungkan, tetapi di sisi lain ada orang ini yang bertindak begitu dekat dengan saya yang mengenalnya, tetapi jika saya tidak welcone Jilkfil hanya seperti itu"
2275,fear,"When the mother smells bad then the friend whose house is pretty far up in the wa ""you guys smell gas no?""","כשהאמא מריחה רע, אז החבר שהבית שלו די עמוק ב""אתם מריחים גז לא?""","Ketika ibu bau buruk maka teman yang rumahnya cukup jauh di wa ""kalian bau gas tidak?"""
2276,anger,"I went to college in general, how he was informative and educational, but when he saw that lame, well, he wanted to comment on why he couldn't help you with your profession.","הלכתי לקולג' באופן כללי, איך הוא היה אינפורמטיבי וחינוכי, אבל כשהוא ראה את זה צולע, טוב, הוא רצה להגיב על למה הוא לא יכול לעזור לך עם המקצוע שלך.","Saya kuliah di perguruan tinggi pada umumnya, bagaimana dia informatif dan mendidik, tetapi ketika ia melihat bahwa lumpuh, baik, ia ingin mengomentari mengapa ia tidak bisa membantu Anda dengan profesi Anda."
2277,fear,I'm the same way you've been traumatized by men because of you since I graduated from school.,אני בדיוק כמו שהיית בטראומה על ידי גברים בגללך מאז שסיימתי את בית הספר.,Aku sama seperti kau trauma dengan pria karena kau sejak aku lulus dari sekolah.
2278,fear,"The more dark the world... isn't as beautiful as I imagined as a child... too many bad people, or maybe I was naive enough to think everyone was good.","ככל שהעולם חשוך יותר... הוא לא יפה כמו שדמיינתי כילד... יותר מדי אנשים רעים, או שאולי הייתי נאיבי מספיק כדי לחשוב שכולם טובים.","Semakin gelap dunia ... tidak secantik yang kubayangkan saat kecil ... terlalu banyak orang jahat, atau mungkin aku cukup naif untuk berpikir semua orang baik."
2279,fear,"I'm confused, I'm ketrima u'p'n vj un water.","אני מבולבל, אני ketrima u'p'n vj מים.","Aku bingung, aku ketrima u'p'n vj un air."
2280,happy,"Tomorrow the UAS is stable, but it's not for the UASxixi, because I'm grateful that this country is peaceful, so I've been given a chance to continue looking for science on the current ladder.","מחר הUAS יציב, אבל זה לא עבור UASxi, כי אני אסיר תודה שהמדינה הזאת היא שלווה, אז אני כבר נתתי הזדמנות להמשיך לחפש מדע על הסולם הנוכחי.","Besok UAS stabil, tapi bukan untuk UASxixi, karena saya bersyukur bahwa negara ini damai, jadi saya telah diberi kesempatan untuk terus mencari ilmu pengetahuan pada tangga saat ini."
2281,happy,"We're gonna meet at a very anticipated moment by all of us... ""JAMBORE NATIONAL SLANKERS INDONES WITH SLANK 2018.""","אנחנו הולכים להיפגש ברגע מאוד צפוי על ידי כולנו... ""JAMBORE National Slancers Indones with SLANK 2018.""","Kita akan bertemu di saat yang sangat diantisipasi oleh kita semua... ""JAMBORE NATIONAL SLANKERS INDONES DENGAN SLANK 2018."""
